"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
412,0.6,0.8,0.75,1,0.002,2,0.2,"relu",0.5,0.5,0.850377623875587,-20.5510966865947,0.326500214674577,3.37234132405632,0.146611503530627,0.468112752941566,0.2,0.667753326733648,-7.09956101935554,-0.0778972495888253,2.29523909920503,0.0635062309327549,0.222878584895042,38.4
549,0,0.8,0.25,0,0.002,1,0.3,"relu",0.5,0,0.855896509702079,-20.385829291457,0.335536634577748,3.32395328229634,0.146425366827207,0.476223850048329,0,0.667035392728045,-7.16938637521238,-0.123457126047558,2.08102504451118,0.0621790954096905,0.217448555642115,38.2
53,0.8,0.8,0.75,0.75,0.003,1,0.2,"relu",0.2,0.5,0.884137885906059,-18.8188358978767,0.403985093722037,4.4655273782714,0.203203282314067,0.53381420928884,0.2,0.666913791383793,-7.5679062123199,-0.276353124114437,2.16201254832695,0.0744210611510703,0.212654337504866,36.2
229,0.8,0,0.75,0.5,0.002,1,0.2,"relu",0.1,1,0.864718694953024,-19.7615487838444,0.367242914277449,4.18592254397813,0.170372675420523,0.497686103429215,0,0.666787966784399,-7.47045410248016,-0.216847548449162,2.34966342820632,0.0696136580492171,0.218273546386195,37
473,0,0.6,0.75,0.25,0.003,1,0.3,"relu",0.9,0.5,0.86970776408616,-19.8690338232137,0.358856651837347,3.55168946924723,0.158528009960896,0.502575958188838,0,0.666772583126052,-7.37460826009146,-0.210629832059824,2.18562134735992,0.0606972830314086,0.216962310169352,38.4
689,0.8,0,0.25,0.25,0.001,1,0.2,"relu",0.5,0.4,0.835123388125737,-21.0127836639339,0.306224586232188,3.23985432125561,0.139371916932329,0.445693031212912,0,0.666402419623663,-7.05760348816006,-0.052996976677592,2.04853323947777,0.0583890090298475,0.216271944197596,41.4
800,1,0.6,1,1,0.001,1,0.2,"relu",0.7,0.8,0.849713562551921,-20.3879666248144,0.332375517623986,3.484530016329,0.156475990076987,0.472045428610957,0.4,0.666387643857944,-7.12099606361216,-0.0793127992279787,2.3115136934952,0.0645336209373166,0.217960114993038,36.8
905,0.6,0,0.75,0,0.003,2,0.2,"relu",0.6,0.5,0.865288663110073,-19.8204312987616,0.3598120759582,3.65741739304577,0.168622309679682,0.492228128848539,0,0.666204575449604,-7.33969523768875,-0.15733704568376,2.20515542749652,0.0658854113381183,0.216131548493614,36.8
615,0.6,0.6,0.75,0.75,0.003,1,0.3,"relu",0.6,0.9,0.850025284992639,-20.4990149416084,0.328050761745031,3.40766564346161,0.152032996858438,0.465758248955,0,0.666165180718723,-7.13484169391671,-0.110793176305582,2.29986151011128,0.0632447786858846,0.21269639115229,38.2
207,0.6,0.2,0.25,0.75,0.002,2,0.2,"relu",0.3,0.6,0.850037231447736,-20.4887814663883,0.32878780783876,3.39539106211095,0.152028846183979,0.470057645217738,0,0.665893066815475,-7.15596864294733,-0.11651059688309,2.0655668895642,0.0653181038484431,0.217141764232984,38.2
18,0.4,0.4,0.5,0.5,0.003,1,0.3,"relu",0.9,0.9,0.842060023052093,-20.856985647996,0.31210082552385,3.14291803797404,0.141977493684868,0.450737939652389,0.4,0.665887139134668,-7.09416065964253,-0.0960753306917118,2.10465138754636,0.0590413504220136,0.210490049692355,38.8
